step 0: train loss 3.2792, val loss 3.6664
iter 453: loss 3.0767, time 232.90ms
iter 454: loss 2.7440, time 232.84ms
iter 455: loss 2.9060, time 232.78ms
iter 456: loss 3.0217, time 233.12ms
iter 457: loss 2.8799, time 233.13ms
iter 458: loss 3.2671, time 233.27ms
iter 459: loss 3.4582, time 233.03ms
iter 460: loss 3.1736, time 233.12ms
iter 461: loss 2.6404, time 233.11ms
iter 462: loss 3.4524, time 233.14ms
iter 463: loss 3.0466, time 233.01ms
iter 464: loss 3.4368, time 233.07ms
iter 465: loss 3.4460, time 233.02ms
iter 466: loss 3.4433, time 233.17ms
iter 467: loss 3.3942, time 233.09ms
iter 468: loss 3.4996, time 232.96ms
iter 469: loss 3.2019, time 233.20ms
iter 470: loss 3.1131, time 233.09ms
iter 471: loss 3.5766, time 238.52ms
iter 472: loss 2.7065, time 232.94ms
iter 473: loss 3.1841, time 233.00ms
iter 474: loss 3.2552, time 233.11ms
iter 475: loss 3.3823, time 233.10ms
iter 476: loss 3.4419, time 233.09ms
iter 477: loss 3.3725, time 233.10ms
iter 478: loss 3.0507, time 233.13ms
iter 479: loss 3.3931, time 233.14ms
iter 480: loss 3.7423, time 233.47ms
iter 481: loss 2.8816, time 233.15ms
iter 482: loss 3.6318, time 233.10ms
iter 483: loss 3.3438, time 233.09ms
iter 484: loss 3.6641, time 233.05ms
iter 485: loss 2.5235, time 233.17ms
iter 486: loss 2.6773, time 233.18ms
iter 487: loss 3.3271, time 237.97ms
iter 488: loss 3.1797, time 233.03ms
iter 489: loss 2.9510, time 233.16ms
iter 490: loss 3.1520, time 233.40ms
iter 491: loss 2.9548, time 232.93ms
iter 492: loss 3.1981, time 233.16ms
iter 493: loss 3.4750, time 233.04ms
iter 494: loss 3.5939, time 233.18ms
iter 495: loss 2.7929, time 233.17ms
iter 496: loss 3.0895, time 233.13ms
iter 497: loss 3.1583, time 233.13ms
iter 498: loss 2.9180, time 233.13ms
iter 499: loss 3.1491, time 233.34ms
iter 500: loss 3.3209, time 232.98ms
iter 501: loss 3.0034, time 233.11ms
iter 502: loss 3.2084, time 233.12ms
iter 503: loss 3.2038, time 233.10ms
iter 504: loss 3.4811, time 233.13ms
iter 505: loss 2.7557, time 233.08ms
iter 506: loss 3.2382, time 233.00ms
iter 507: loss 3.0925, time 233.06ms
iter 508: loss 2.9853, time 233.14ms
iter 509: loss 3.2556, time 233.11ms
iter 510: loss 3.4179, time 233.14ms
iter 511: loss 2.8182, time 233.00ms
iter 512: loss 2.8318, time 233.07ms
iter 513: loss 2.9232, time 233.10ms
iter 514: loss 3.0522, time 233.09ms
iter 515: loss 3.5868, time 234.38ms
iter 516: loss 3.5492, time 234.10ms
iter 517: loss 3.1640, time 233.62ms
iter 518: loss 3.3655, time 263.08ms
iter 519: loss 4.3021, time 234.20ms
iter 520: loss 2.5281, time 234.82ms
iter 521: loss 3.3852, time 234.14ms
iter 522: loss 3.0089, time 234.01ms
iter 523: loss 3.3022, time 233.92ms
iter 524: loss 3.4296, time 233.65ms
iter 525: loss 3.0978, time 255.23ms
iter 526: loss 3.4390, time 238.00ms
iter 527: loss 3.2919, time 233.63ms
iter 528: loss 3.4698, time 234.31ms
iter 529: loss 2.8053, time 233.96ms
iter 530: loss 2.8241, time 233.53ms
iter 531: loss 3.3923, time 234.31ms
iter 532: loss 2.7333, time 233.72ms
iter 533: loss 2.8203, time 256.28ms
iter 534: loss 3.3432, time 236.40ms
iter 535: loss 3.3882, time 233.93ms
iter 536: loss 3.1533, time 233.61ms
iter 537: loss 2.8944, time 234.17ms
iter 538: loss 3.0440, time 233.91ms
iter 539: loss 3.2125, time 234.18ms
iter 540: loss 2.7239, time 233.80ms
iter 541: loss 3.1319, time 233.49ms
iter 542: loss 3.7636, time 233.52ms
iter 543: loss 3.6304, time 233.46ms
iter 544: loss 3.1697, time 233.48ms
iter 545: loss 3.0714, time 233.58ms
iter 546: loss 3.0912, time 233.45ms
iter 547: loss 3.4176, time 234.23ms
iter 548: loss 3.6439, time 234.07ms
iter 549: loss 3.3484, time 233.40ms
iter 550: loss 3.4383, time 233.81ms
iter 551: loss 3.7976, time 233.74ms
iter 552: loss 3.4319, time 233.43ms
iter 553: loss 3.1684, time 234.10ms
iter 554: loss 3.2003, time 233.71ms
iter 555: loss 2.6709, time 233.37ms
iter 556: loss 3.3440, time 233.94ms
iter 557: loss 3.2317, time 234.68ms
iter 558: loss 2.9400, time 233.44ms
iter 559: loss 2.9501, time 233.79ms
iter 560: loss 3.0168, time 233.54ms
iter 561: loss 3.5407, time 233.73ms
iter 562: loss 3.3495, time 234.08ms
iter 563: loss 3.4180, time 233.81ms
iter 564: loss 2.9128, time 233.38ms
iter 565: loss 3.1474, time 233.60ms
iter 566: loss 2.7955, time 233.69ms
iter 567: loss 2.9873, time 233.51ms
iter 568: loss 3.4883, time 233.75ms
iter 569: loss 2.9781, time 233.76ms
iter 570: loss 3.3078, time 233.66ms
iter 571: loss 3.0660, time 233.64ms
iter 572: loss 3.2952, time 234.15ms
iter 573: loss 4.0194, time 234.04ms
iter 574: loss 3.1504, time 233.78ms
iter 575: loss 3.4268, time 233.73ms
iter 576: loss 2.6273, time 234.49ms
iter 577: loss 3.4865, time 233.86ms
iter 578: loss 3.1443, time 233.53ms
iter 579: loss 2.9915, time 233.60ms
iter 580: loss 3.6335, time 234.18ms
iter 581: loss 2.9770, time 233.29ms
iter 582: loss 3.2839, time 233.43ms
iter 583: loss 3.1900, time 233.34ms
iter 584: loss 3.6085, time 234.42ms
iter 585: loss 3.4133, time 233.91ms
iter 586: loss 3.2674, time 233.29ms
iter 587: loss 2.8601, time 233.63ms
iter 588: loss 3.1660, time 233.63ms
iter 589: loss 3.1369, time 250.22ms
iter 590: loss 3.4041, time 246.47ms
iter 591: loss 2.4010, time 233.86ms
iter 592: loss 3.1282, time 233.41ms
iter 593: loss 3.2984, time 250.50ms
iter 594: loss 3.1921, time 245.97ms
iter 595: loss 3.3021, time 233.50ms
iter 596: loss 3.0918, time 233.87ms
iter 597: loss 2.9396, time 233.81ms
iter 598: loss 3.4988, time 233.37ms
iter 599: loss 3.4879, time 233.63ms
step 600: train loss 2.9713, val loss 3.3370
saving checkpoint to out-violence
